chr	rs	ps	n_miss	alpha	beta	gamma
6	rs30606746	135050852	0	-2.926972e-06	-1.887694e-04	4.000000e-03
6	rs38679190	135057199	0	-2.926972e-06	-1.632740e-03	2.900000e-03
6	rs46679176	135136165	0	-2.926972e-06	-1.655105e-03	3.000000e-03
6	rs30070373	135254976	0	-2.926972e-06	-1.042826e-03	2.100000e-03
6	rs46763572	135266996	0	-1.696954e-05	-4.394566e-03	3.200000e-03
6	rs221749294	136224860	0	-1.696954e-05	-1.620698e-03	4.200000e-03
6	rs3704502	136257959	0	-1.696954e-05	-1.989166e-03	4.600000e-03
6	rs49933330	136424479	0	-1.696954e-05	-1.279705e-03	3.100000e-03
6	rs46496450	136468464	0	-1.696954e-05	-2.657893e-03	3.100000e-03
6	rs50192571	136697083	0	-1.696954e-05	-2.113991e-03	1.500000e-03
6	rs30608124	136698024	0	-2.768596e-05	-4.549504e-03	4.500000e-03
6	rs48588140	136707570	0	-2.768596e-05	-3.689006e-03	3.300000e-03
6	rs51498219	136710709	0	-2.768596e-05	-4.647910e-03	3.800000e-03
6	rs31974835	137714012	0	-2.768596e-05	-7.675118e-03	2.800000e-03
6	rs32041714	138407229	0	-2.948884e-05	-8.027015e-03	3.200000e-03
6	rs32041720	138407726	0	-2.948884e-05	-6.519719e-03	4.300000e-03
6	rs30269595	138409144	1	-2.568277e-05	-4.217577e-03	2.900000e-03
6	rs3682699	138436478	0	-2.039656e-05	-3.572016e-03	1.800000e-03
6	rs30806712	138836387	0	-2.039656e-05	-3.028267e-03	2.800000e-03
6	rs3658123	138848324	0	-2.039656e-05	-2.316402e-03	4.400000e-03
6	rs32095330	139104226	0	-2.039656e-05	-3.156302e-03	2.500000e-03
6	rs30904670	139183437	0	-2.039656e-05	-1.388625e-03	3.400000e-03
6	rs48941715	139714604	0	-2.039656e-05	-3.566356e-03	3.700000e-03
6	rs48153304	139729873	0	-2.039656e-05	-3.410727e-03	4.200000e-03
6	rs3672808	139857209	0	-2.039656e-05	-2.090527e-03	3.100000e-03
6	rs49817514	139925074	0	-1.859368e-05	-4.741926e-03	2.300000e-03
6	rs13479079	140170992	0	-1.859368e-05	-7.406353e-03	1.900000e-03
6	rs36263502	143932688	0	2.470567e-06	2.191163e-04	3.100000e-03
6	UNCHS019278	144027145	0	2.470567e-06	7.513876e-04	3.300000e-03
6	rs29968349	144053714	0	2.470567e-06	5.539720e-04	2.400000e-03
6	UNC12294003	144216078	0	2.470567e-06	-5.797841e-04	3.000000e-03
6	JAX00629817	144464174	0	2.470567e-06	6.185602e-04	2.400000e-03
6	rs32218851	144815276	0	2.470567e-06	3.078905e-04	4.000000e-03
6	UNCHS019287	144947278	0	2.470567e-06	3.298963e-04	3.100000e-03
6	rs37867351	145426702	0	2.470567e-06	9.042727e-04	4.300000e-03
6	JAX00147906	145501337	0	9.455192e-06	2.349626e-03	2.400000e-03
6	UNCHS019320	146812066	0	9.455192e-06	7.499758e-04	3.500000e-03
6	rs32284556	147652323	0	1.295383e-05	1.300914e-03	3.500000e-03
6	UNC12349204	147677794	0	-1.088738e-06	6.685107e-04	2.700000e-03
6	UNCHS019368	148317349	0	-1.088738e-06	1.062957e-03	2.100000e-03
6	UNCHS019370	148318249	0	-1.088738e-06	6.401089e-04	1.700000e-03
6	UNCHS019380	148604500	0	-1.088738e-06	3.968733e-04	3.800000e-03
6	rs30705815	148606286	0	-1.235365e-05	-8.170709e-04	3.500000e-03
6	UNCHS019382	148667515	0	-1.235365e-05	-9.773420e-04	1.200000e-03
6	rs3659280	148743746	0	-1.235365e-05	-1.866929e-03	1.800000e-03
6	UNCHS019385	148817892	0	-1.235365e-05	-1.197712e-03	3.000000e-03
6	UNCHS019387	148827869	0	-1.235365e-05	-2.305125e-04	2.600000e-03
6	rs52218228	148852966	0	-1.235365e-05	-1.064906e-03	2.300000e-03
6	UNCHS019397	149123214	0	-1.235365e-05	-2.799254e-03	2.500000e-03
6	rs30113154	149173771	0	-1.235365e-05	-7.690973e-04	1.500000e-03
6	rs30950360	149265815	1	-1.403662e-05	-2.423057e-03	2.500000e-03
7	rs47865777	3078244	0	2.984949e-05	4.452887e-03	3.200000e-03
7	rs33894188	3509869	0	2.984949e-05	3.631823e-03	3.000000e-03
7	rs50429611	3619131	0	2.984949e-05	4.788277e-03	3.600000e-03
7	Affy_10549655_Esp8l1	4460715	0	2.984949e-05	4.053213e-03	3.200000e-03
7	Affy_10549582_Tsen34	4844959	0	3.028890e-05	4.988770e-03	3.300000e-03
7	rs32523680	5941527	0	3.028890e-05	3.063837e-03	4.000000e-03
7	rs37227876	6011490	0	3.028890e-05	4.448292e-03	2.900000e-03
7	rs31568496	6024860	1	2.840404e-05	4.004848e-03	3.300000e-03
7	rs31427805	6677334	2	2.552780e-05	2.126344e-03	3.600000e-03
7	rs32197605	10350588	1	2.392989e-05	2.322677e-03	3.600000e-03
7	rs13479124	11775206	1	9.874931e-06	8.710070e-04	3.100000e-03
7	rs31227373	11930346	1	9.874931e-06	4.614926e-04	2.900000e-03
7	rs32264975	12121670	0	9.540437e-06	2.491648e-04	4.000000e-03
7	rs32395390	12153357	0	9.540437e-06	3.466786e-03	2.000000e-03
7	rs31417211	13340229	0	9.540437e-06	3.188835e-03	1.800000e-03
7	rs32532297	13480197	0	9.540437e-06	5.935327e-04	2.000000e-03
7	rs31007463	14516647	0	9.540437e-06	4.098976e-04	1.700000e-03
7	rs32016537	14544160	0	9.540437e-06	1.671296e-03	3.200000e-03
7	rs31940859	16399266	0	9.540437e-06	2.613854e-03	2.500000e-03
7	rs6295100	16461336	0	9.314269e-06	9.008655e-04	2.900000e-03
7	rs32475097	16535853	0	9.314269e-06	-5.787624e-04	2.300000e-03
7	rs36950811	16692359	0	9.314269e-06	1.633159e-03	3.800000e-03
7	rs36485889	17134120	0	1.483833e-05	1.776552e-03	6.400000e-03
7	rs36616278	17135649	0	7.589728e-06	-1.017971e-03	2.700000e-03
7	rs36640846	17204755	0	7.589728e-06	2.310231e-03	2.300000e-03
7	rs31326828	17222806	0	7.589728e-06	1.403391e-03	3.100000e-03
7	rs233127051	19118009	0	7.589728e-06	1.510323e-03	3.800000e-03
7	rs32223696	19157130	0	7.589728e-06	8.443057e-04	3.000000e-03
7	rs32231955	19250518	0	7.589728e-06	2.185567e-03	2.400000e-03
7	rs31098779	19429957	0	7.589728e-06	1.332157e-03	3.600000e-03
7	rs31943378	19611238	0	5.571649e-06	3.124217e-03	1.400000e-03
7	rs219815674	19670620	0	5.571649e-06	-3.966593e-04	3.700000e-03
7	rs33864199	19939082	0	5.571649e-06	4.369640e-04	3.000000e-03
7	rs51319463	20042398	0	5.753657e-06	1.898835e-03	3.200000e-03
7	rs260994887	22795069	0	5.753657e-06	2.424703e-04	3.200000e-03
7	UNCHS019541	23433145	0	5.753657e-06	1.735101e-03	2.500000e-03
7	rs46067640	23789532	0	5.753657e-06	2.533056e-04	2.300000e-03
7	rs49693858	24293421	0	5.753657e-06	-1.291762e-03	2.600000e-03
7	rs31572894	24353146	0	5.753657e-06	-5.664659e-04	3.900000e-03
7	rs31153518	24407400	0	5.753657e-06	1.912529e-04	3.100000e-03
7	rs13479153	24937916	0	-1.957886e-05	-1.461734e-03	2.800000e-03
7	rs51415723	25577912	0	-1.957886e-05	-2.930557e-03	3.400000e-03
7	rs8240817	25924091	0	-1.957886e-05	-1.620254e-03	2.400000e-03
7	rs49329686	26134324	1	-1.565619e-05	-3.006317e-03	3.700000e-03
7	rs31966575	26451667	0	-2.590923e-05	-3.337374e-03	4.900000e-03
7	rs36536360	26713260	0	-2.590923e-05	-3.421406e-03	3.100000e-03
7	rs31988344	26964502	0	-2.590923e-05	-5.235686e-03	3.000000e-03
7	rs37287696	27045724	0	-2.590923e-05	-1.928336e-03	3.100000e-03
7	rs13479163	27067847	0	-1.713380e-05	-9.199997e-04	3.000000e-03
7	rs39775784	27075396	0	-1.713380e-05	-1.330932e-03	2.400000e-03
7	rs32219787	27524276	0	-1.713380e-05	-1.021619e-03	3.800000e-03
7	rs31793211	27525045	0	-1.713380e-05	-2.726929e-03	2.900000e-03
7	rs46477628	29350349	0	-1.698758e-05	-1.034371e-03	2.900000e-03
7	rs32185835	29350835	0	-1.770457e-05	-2.621785e-03	2.700000e-03
7	rs47734376	29352645	0	-1.186807e-05	-1.609853e-03	2.300000e-03
7	rs32524656	29685024	0	-1.186807e-05	-9.264390e-04	2.300000e-03
7	rs31691249	29767225	0	-1.186807e-05	-1.994068e-03	2.500000e-03
7	rs47206075	30401487	0	-1.186807e-05	-1.099895e-03	2.000000e-03
7	rs46476185	31360167	0	-8.667066e-06	-6.392644e-05	2.400000e-03
7	rs32501401	34445828	0	-8.667066e-06	7.532648e-04	3.300000e-03
7	rs46107184	34629602	0	-2.367483e-06	-1.392428e-04	4.900000e-03
7	rs52305240	34898401	0	-2.367483e-06	-1.176991e-03	2.000000e-03
7	rs31940507	35152978	0	-2.367483e-06	2.584144e-03	1.800000e-03
7	rs32012050	35365697	0	-2.367483e-06	-1.491848e-03	2.100000e-03
7	rs37208863	35424876	0	-2.367483e-06	-7.142564e-04	3.500000e-03
7	rs31512362	35540458	0	-2.367483e-06	-4.180249e-04	2.600000e-03
7	rs31561779	35680808	0	-2.367483e-06	1.147678e-03	3.900000e-03
7	rs32477373	35753585	0	-2.367483e-06	-7.982159e-04	1.700000e-03
7	rs32067315	35769059	0	-2.367483e-06	-1.378206e-04	2.900000e-03
7	rs47488275	36375594	0	-2.367483e-06	-1.317908e-03	3.000000e-03
7	rs46107226	36449783	0	4.544647e-06	7.519036e-04	2.600000e-03
7	rs32555260	36493222	0	4.544647e-06	8.471742e-04	2.400000e-03
7	rs31736746	36497805	0	4.575433e-06	1.119898e-03	3.200000e-03
7	rs32561437	36559253	0	4.575433e-06	-5.183574e-04	1.600000e-03
7	rs250232227	36620249	0	4.575433e-06	1.185166e-03	2.200000e-03
7	rs31623270	36690711	0	4.575433e-06	8.251168e-04	2.300000e-03
7	rs32569368	36693524	0	-2.149208e-06	-1.454187e-03	2.300000e-03
7	rs32567376	36716982	0	-4.167286e-06	-1.850869e-03	2.500000e-03
7	rs24886524	36744669	0	-4.167286e-06	-9.470106e-04	2.100000e-03
7	rs223788707	36760233	0	-4.167286e-06	-2.360171e-03	3.200000e-03
7	rs32586510	36903336	0	-4.167286e-06	-8.621944e-05	1.800000e-03
7	rs31370895	36955819	0	-4.167286e-06	-2.222035e-03	3.800000e-03
7	rs46370011	37008360	0	-4.167286e-06	-1.017446e-04	4.000000e-03
7	rs31221380	37431938	0	-4.167286e-06	-2.777528e-04	3.700000e-03
7	rs31098751	37923912	0	-4.606697e-06	-2.341632e-03	3.400000e-03
7	rs31097519	38109850	0	-4.606697e-06	5.337787e-04	1.500000e-03
7	rs46443969	39659132	0	-4.606697e-06	-1.168873e-03	3.100000e-03
7	rs32505740	39677599	2	-8.414114e-06	-1.357711e-03	3.200000e-03
7	rs50885945	39894396	0	-1.352427e-05	-3.904214e-03	3.300000e-03
7	rs13479203	39917906	0	-1.352427e-05	-1.927419e-04	3.400000e-03
7	rs13479204	40164095	0	-1.352427e-05	-8.748527e-04	3.500000e-03
7	rs31490265	40170384	0	-1.150620e-05	-2.038511e-03	3.300000e-03
7	rs228487255	40282266	0	-1.841833e-05	-3.464836e-03	2.400000e-03
7	rs3668040	40301499	0	-4.687149e-06	9.384971e-05	2.000000e-03
7	rs31447872	40381173	0	-4.687149e-06	-2.150591e-04	3.300000e-03
7	rs45875962	40421635	0	-4.460982e-06	1.443189e-03	3.000000e-03
7	rs31982563	40494693	0	-4.460982e-06	1.849202e-04	4.800000e-03
7	rs52178005	40502460	0	-4.460982e-06	-5.615449e-04	4.300000e-03
7	rs32232957	40602119	0	-4.460982e-06	-1.722501e-03	2.600000e-03
7	rs31094728	40603564	0	-4.460982e-06	-3.800269e-04	2.700000e-03
7	rs50948144	40691852	0	-4.460982e-06	-1.528332e-03	2.100000e-03
7	rs31276724	40721445	0	-3.719071e-06	-1.534024e-03	3.300000e-03
7	rs240011887	41504977	0	-3.719071e-06	-3.575908e-04	1.900000e-03
7	rs6282661	41946975	0	-3.719071e-06	-5.417272e-04	4.200000e-03
7	rs213411005	42216079	0	-3.719071e-06	9.303690e-05	2.200000e-03
7	rs32505118	43300139	0	-3.719071e-06	7.619694e-04	1.400000e-03
7	rs6401921	43329878	0	-3.719071e-06	2.016019e-03	1.500000e-03
7	rs32487767	44295802	0	-3.719071e-06	-5.090918e-04	3.200000e-03
7	rs32067365	44328346	0	2.611299e-06	4.192536e-05	2.500000e-03
7	rs32395121	44540514	0	2.611299e-06	1.864460e-03	1.600000e-03
7	rs31108361	44619552	0	2.611299e-06	-1.306226e-03	1.800000e-03
7	rs37812157	45112249	0	2.611299e-06	2.781528e-03	2.300000e-03
7	rs31329297	45116978	0	2.611299e-06	1.736771e-03	1.800000e-03
7	rs36251045	45140566	0	-1.143127e-05	-5.740735e-04	3.000000e-03
7	rs256719167	45141307	0	-1.143127e-05	-2.127163e-03	2.400000e-03
7	rs32277913	45504843	0	-5.452612e-06	-4.236505e-04	3.900000e-03
7	rs31995360	45575672	0	-5.452612e-06	-1.729596e-03	1.900000e-03
7	rs49697494	45626890	0	-5.452612e-06	-4.416918e-05	3.300000e-03
7	rs31748460	45690372	0	-5.452612e-06	6.906971e-05	2.800000e-03
7	rs51070277	45725191	0	-5.452612e-06	9.916494e-04	2.000000e-03
7	rs49510037	46276152	0	-5.452612e-06	-3.695092e-04	2.100000e-03
7	rs47726518	46356768	0	-3.527185e-06	-1.465407e-03	3.600000e-03
7	rs32788940	46356949	0	3.495958e-06	1.829660e-03	2.600000e-03
7	rs32790330	46405904	0	3.495958e-06	4.284332e-04	2.800000e-03
7	rs8260975	46427408	0	3.495958e-06	6.362280e-04	2.200000e-03
7	rs31383585	46449614	1	1.127828e-07	-1.145470e-03	2.100000e-03
7	rs32863866	48977065	0	-8.285032e-06	7.552137e-04	3.400000e-03
7	rs48916182	48980120	0	-1.008791e-05	-1.489657e-05	2.800000e-03
7	rs31042866	49266255	0	-1.008791e-05	3.079689e-04	1.400000e-03
7	rs213384118	49930385	0	-4.773350e-06	3.751616e-05	2.000000e-03
7	rs32902400	50049204	0	-4.773350e-06	-1.240122e-03	3.700000e-03
7	rs31654490	50064393	0	5.943072e-06	1.337254e-03	2.500000e-03
7	rs50131576	50258472	0	5.943072e-06	4.661880e-04	2.700000e-03
7	rs47672774	50320778	0	5.943072e-06	1.727675e-03	4.800000e-03
7	rs3090660	50349079	0	5.943072e-06	1.634297e-03	1.800000e-03
7	rs229997718	50391605	0	5.943072e-06	1.221972e-04	1.800000e-03
7	rs30768844	50467454	0	5.943072e-06	2.223095e-04	2.400000e-03
7	rs38534556	50629276	0	3.358515e-06	-2.559163e-03	2.000000e-03
7	rs39023048	50842358	0	3.358515e-06	-5.544453e-04	2.500000e-03
7	rs50378197	51059989	0	3.358515e-06	2.150156e-04	3.900000e-03
7	rs36267659	51477443	0	3.358515e-06	3.662876e-04	3.700000e-03
7	rs32492875	51603092	0	3.358515e-06	2.893846e-03	3.300000e-03
7	rs31232197	51881901	0	3.358515e-06	-2.942940e-04	4.100000e-03
7	rs46783773	52063324	0	3.358515e-06	5.064180e-04	1.800000e-03
7	rs32296887	52321109	0	3.358515e-06	7.894250e-04	5.200000e-03
7	rs31449642	52509600	0	3.358515e-06	-1.580932e-03	2.100000e-03
7	rs32939481	52768893	0	3.358515e-06	1.391896e-05	2.200000e-03
7	rs31236409	53502583	0	3.358515e-06	3.241599e-03	2.000000e-03
7	rs31690069	54509468	0	3.358515e-06	1.146559e-03	2.500000e-03
7	rs48848336	55586755	0	3.358515e-06	1.721362e-03	4.500000e-03
7	rs32233442	55591032	0	5.943072e-06	4.668363e-04	3.000000e-03
7	rs49184954	55607957	0	-6.483908e-06	1.009123e-03	2.300000e-03
7	rs32328305	56124439	0	-6.483908e-06	-3.648395e-03	1.500000e-03
7	rs32537380	56351514	0	-6.483908e-06	1.265881e-04	2.000000e-03
7	rs13479268	56524155	0	-1.337019e-05	-1.006530e-03	3.300000e-03
7	rs32424606	56597169	0	-1.337019e-05	-3.314908e-03	3.600000e-03
7	rs6295848	58285143	0	-1.337019e-05	-1.663047e-03	2.900000e-03
7	rs227921453	58449542	0	-2.195846e-05	-1.106789e-03	3.400000e-03
7	rs13479276	58462153	0	-2.195846e-05	-1.906070e-03	3.100000e-03
7	rs31561885	58817199	0	-2.195846e-05	-2.020763e-03	2.700000e-03
7	rs48647025	59625956	0	-2.195846e-05	-3.383275e-03	2.800000e-03
7	rs50627052	59986065	0	-2.489739e-05	-4.774662e-03	3.000000e-03
7	rs46637421	60003892	0	-2.489739e-05	-3.623543e-03	2.700000e-03
7	rs31929496	63538893	0	-2.489739e-05	-1.542349e-03	3.400000e-03
7	rs33907797	63685478	0	-2.489739e-05	-3.696686e-03	2.300000e-03
7	rs37043738	64373006	0	-2.489739e-05	-2.231925e-03	4.200000e-03
7	rs33905496	64892730	0	-2.471538e-05	-3.911395e-03	3.600000e-03
7	rs51369208	65410289	0	-2.471538e-05	-2.695965e-03	3.000000e-03
7	rs50156961	65515524	0	-2.471538e-05	-1.605959e-03	3.800000e-03
7	rs33905112	65978747	0	-2.471538e-05	-2.307065e-03	2.500000e-03
7	rs31891412	66064083	0	-2.471538e-05	-2.024093e-03	3.100000e-03
7	rs32286447	66068225	0	-2.471538e-05	-1.285627e-03	3.300000e-03
7	rs33067052	66134435	0	-2.471538e-05	-1.676488e-03	3.200000e-03
7	rs48058686	66241749	0	-2.471538e-05	-3.520506e-03	2.900000e-03
7	rs33083941	66458028	0	-1.863673e-05	-1.575794e-03	3.100000e-03
7	rs13479306	66459714	0	-1.530352e-05	-1.480700e-03	3.600000e-03
7	rs33090887	66582302	0	-1.530352e-05	-1.045478e-03	2.600000e-03
7	rs33110025	67125501	0	-1.530352e-05	-1.301321e-03	2.100000e-03
7	rs36964709	67469060	0	-1.530352e-05	-6.523556e-04	1.800000e-03
7	rs32453663	68061665	0	-1.530352e-05	-3.889232e-04	4.200000e-03
7	rs32227186	68111284	0	-1.530352e-05	-2.084846e-03	2.700000e-03
7	rs31254634	68215797	0	-3.426187e-06	-1.072788e-04	1.600000e-03
7	rs248506740	68323956	0	-1.414261e-05	-9.562372e-04	2.600000e-03
7	rs49250542	68519767	0	-1.414261e-05	-1.245041e-03	4.100000e-03
7	rs33115352	68539279	0	-1.258570e-05	-1.540278e-03	2.800000e-03
7	rs31669097	68568535	0	-2.194551e-06	-1.984369e-04	2.800000e-03
7	rs6405142	68580697	0	-2.194551e-06	-1.456721e-03	3.700000e-03
7	rs31874398	68589085	0	-2.194551e-06	5.532071e-04	1.500000e-03
7	rs50094898	69517040	0	-4.752200e-06	1.002686e-03	2.400000e-03
7	rs31992478	70104898	0	-4.752200e-06	-3.684171e-03	1.400000e-03
7	rs3723790	70164959	0	-5.246067e-06	-4.389901e-04	1.600000e-03
7	rs45788892	70428145	0	-5.246067e-06	-4.949475e-04	3.100000e-03
7	rs31390539	70805692	0	-5.246067e-06	-1.548733e-03	2.400000e-03
7	rs32444104	70832514	0	-5.246067e-06	-3.623774e-04	2.800000e-03
7	rs31037523	70848220	0	3.443019e-06	-9.344382e-04	3.200000e-03
7	rs37007295	71381826	0	3.443019e-06	-1.416173e-03	1.900000e-03
7	rs47119834	71410581	0	6.000668e-06	-1.554727e-04	1.400000e-03
7	rs31882027	71566608	0	6.000668e-06	1.054264e-03	1.300000e-03
7	rs13479326	71696967	0	4.443762e-06	2.440277e-04	2.100000e-03
7	rs31453122	72029472	0	4.443762e-06	-2.828766e-03	1.300000e-03
7	rs32299443	72543740	0	4.443762e-06	5.642675e-04	2.800000e-03
7	rs31064232	72585546	0	4.443762e-06	-4.737458e-04	2.400000e-03
7	rs46054811	72614922	0	4.443762e-06	7.600464e-05	4.600000e-03
7	rs31783952	72622530	0	4.443762e-06	5.095039e-04	2.000000e-03
7	rs227095692	72771715	0	4.443762e-06	3.981904e-03	7.000000e-04
7	rs31342575	72907530	0	4.443762e-06	2.579256e-04	2.600000e-03
7	rs31623161	72984871	0	4.443762e-06	4.351094e-04	3.600000e-03
7	rs31597771	73304970	0	1.516018e-05	5.298367e-05	1.800000e-03
7	rs31246895	73317403	0	1.516018e-05	-2.088601e-04	2.800000e-03
7	rs13479334	73340513	0	1.516018e-05	6.579426e-04	3.200000e-03
7	UNC070318260	73619940	0	1.516018e-05	2.029240e-03	2.600000e-03
7	rs3691951	73746984	1	1.093121e-05	1.990070e-03	2.900000e-03
7	rs31985217	74060662	0	1.516018e-05	1.762267e-03	3.800000e-03
7	rs49704812	74146167	0	1.516018e-05	1.513209e-03	3.100000e-03
7	rs32052013	74247215	0	1.516018e-05	2.177154e-03	2.500000e-03
7	rs31223769	74269946	0	1.260253e-05	3.063583e-03	2.300000e-03
7	rs16793804	74332823	0	1.260253e-05	2.252414e-03	2.600000e-03
7	rs8268441	74337452	0	1.260253e-05	6.598724e-04	3.500000e-03
7	rs36604679	74338491	0	1.260253e-05	1.179345e-03	2.900000e-03
7	rs49388131	74340806	0	1.260253e-05	8.574844e-04	3.300000e-03
7	rs31807959	74522856	0	1.257175e-05	1.586127e-03	1.900000e-03
7	rs32310436	74617976	0	1.257175e-05	2.851680e-03	3.400000e-03
7	rs48673245	74866272	0	1.257175e-05	5.491539e-04	4.900000e-03
7	rs13479342	74969396	0	9.238538e-06	-3.360523e-04	2.800000e-03
7	rs31904664	78332836	0	9.238538e-06	1.229122e-03	4.900000e-03
7	rs32320379	78407671	0	1.125662e-05	-9.184893e-04	3.300000e-03
7	rs37128329	78461634	0	1.125662e-05	2.660797e-03	2.500000e-03
7	rs36796772	79110189	0	1.125662e-05	6.763578e-04	2.100000e-03
7	rs13479357	79123460	0	1.125662e-05	7.208298e-04	3.900000e-03
7	rs30658482	79658194	0	1.125662e-05	2.792735e-03	3.200000e-03
7	rs30697654	79664524	0	1.125662e-05	1.320602e-03	2.000000e-03
7	rs32420959	80071648	0	1.125662e-05	2.842229e-03	2.200000e-03
7	rs31605113	80219561	0	1.125662e-05	4.853459e-04	4.600000e-03
7	rs31097116	80826282	0	1.125662e-05	7.602976e-04	4.000000e-03
7	rs50038484	80974403	0	8.521545e-06	6.520985e-04	3.700000e-03
7	rs3710335	81030793	0	8.521545e-06	2.125451e-03	2.400000e-03
7	rs51893868	81113085	1	9.916842e-06	8.703540e-04	3.500000e-03
7	rs31249947	81158993	1	9.916842e-06	1.034034e-03	2.400000e-03
7	rs3656205	81535219	1	9.916842e-06	3.104077e-03	3.200000e-03
7	rs49655905	81964160	1	9.916842e-06	2.021823e-03	3.100000e-03
7	rs31675380	81973170	1	1.043377e-05	1.299048e-04	2.100000e-03
7	rs242958203	82022977	1	1.043377e-05	-2.824509e-04	2.400000e-03
7	rs31690692	82161769	1	1.043377e-05	3.331188e-04	1.900000e-03
7	rs32426322	82178629	1	2.293827e-05	3.751400e-03	2.900000e-03
7	rs31090613	82890797	1	2.293827e-05	1.436478e-03	3.400000e-03
7	rs46378974	83050747	1	2.293827e-05	4.003743e-03	3.300000e-03
7	rs31432603	83562636	1	2.293827e-05	1.297418e-03	3.500000e-03
7	rs222296438	83629949	1	1.525980e-05	1.355954e-03	2.500000e-03
7	rs32499101	83632902	1	1.525980e-05	1.318803e-03	2.800000e-03
7	rs31435342	83633301	1	1.764144e-05	1.426264e-03	2.300000e-03
7	rs31416354	83878657	1	3.505838e-05	6.870356e-03	4.000000e-03
7	rs31476858	84149847	1	2.042235e-05	1.305350e-03	3.800000e-03
7	rs32066094	84184551	1	2.042235e-05	4.363853e-03	4.100000e-03
7	rs6278282	84684897	1	2.042235e-05	4.507383e-03	2.900000e-03
7	rs31521374	84708247	1	2.667520e-05	2.915055e-03	3.900000e-03
7	rs37626662	85068913	1	2.479480e-05	3.996515e-03	3.600000e-03
7	rs31488447	86900715	1	2.479480e-05	1.662239e-03	3.300000e-03
7	rs32267337	87221331	1	2.479480e-05	3.430248e-03	3.000000e-03
7	rs6394492	87232693	1	2.479480e-05	3.876646e-03	4.000000e-03
7	rs32174327	87244659	1	2.479480e-05	1.133235e-03	2.200000e-03
7	rs31133462	87341435	1	2.479480e-05	1.840926e-03	3.500000e-03
7	rs31178835	87733869	1	2.689040e-05	4.526701e-03	3.400000e-03
7	rs32409257	87824809	1	2.689040e-05	4.377287e-03	4.300000e-03
7	rs32326663	89123287	1	2.689040e-05	5.683797e-03	2.700000e-03
7	rs31182975	89514184	1	2.689040e-05	5.087129e-03	3.000000e-03
7	rs31345154	89603538	1	3.590516e-05	7.392276e-03	5.200000e-03
7	rs32416091	89835648	1	3.756134e-05	9.828817e-03	3.800000e-03
7	rs31867408	89939211	1	3.005476e-05	4.767517e-03	2.700000e-03
7	rs32124327	91079636	1	3.005476e-05	5.141487e-03	3.400000e-03
7	rs31349093	91094474	1	2.795917e-05	4.618788e-03	3.800000e-03
7	rs31709999	92518397	1	2.795917e-05	2.564046e-03	3.700000e-03
7	rs32510496	92545195	1	2.795917e-05	5.890728e-03	2.700000e-03
7	rs31238492	92598096	1	2.795917e-05	4.581156e-03	3.700000e-03
7	rs31093558	92731535	1	2.714466e-05	2.966734e-03	3.000000e-03
7	rs4226783	92932955	1	2.714466e-05	5.102260e-03	2.900000e-03
7	rs31732570	93105029	1	2.714466e-05	1.254695e-03	2.700000e-03
7	rs36361468	93498424	1	2.714466e-05	3.382955e-03	2.800000e-03
7	rs32131184	95656941	1	2.714466e-05	6.399730e-03	3.500000e-03
7	rs31481725	95958777	1	3.413430e-05	7.107630e-03	2.600000e-03
7	rs51546480	95973255	1	3.413430e-05	6.862638e-03	3.800000e-03
7	rs13479416	95983947	2	3.366242e-05	5.226061e-03	4.600000e-03
7	rs31323776	95991226	2	3.366242e-05	6.284939e-03	3.300000e-03
7	rs31894020	95997605	1	2.080401e-05	3.819404e-03	3.400000e-03
7	rs31494684	96008450	1	2.080401e-05	2.753449e-03	2.800000e-03
7	rs31541427	96579575	1	2.080401e-05	3.059290e-03	2.400000e-03
7	rs31551122	96650270	1	2.080401e-05	1.361640e-03	2.900000e-03
7	rs48613317	96827463	1	2.080401e-05	3.015492e-03	2.800000e-03
7	rs31587646	96837106	1	2.080401e-05	1.362822e-03	3.300000e-03
7	rs51057795	96983942	1	2.080401e-05	1.634690e-03	3.100000e-03
7	rs3657451	97005781	1	2.080401e-05	1.828510e-03	4.200000e-03
7	rs31593239	97464244	1	2.080401e-05	4.514746e-03	3.500000e-03
7	rs46652854	97465336	1	2.642883e-05	4.061303e-03	5.300000e-03
7	rs215332869	97685362	1	2.642883e-05	3.999531e-03	2.200000e-03
7	rs31395168	97692111	1	2.694576e-05	2.954180e-03	2.900000e-03
7	UNC070814219	97791574	1	2.694576e-05	5.410443e-03	4.000000e-03
7	rs31636432	98103802	1	2.694576e-05	3.729537e-03	4.200000e-03
7	rs8281437	98124258	1	2.694576e-05	3.155636e-03	2.700000e-03
7	rs32240657	98351788	1	2.694576e-05	5.509890e-03	3.800000e-03
7	rs108409665	98520856	1	2.694576e-05	3.264498e-03	2.800000e-03
7	rs32184354	99211256	1	2.694576e-05	4.206355e-03	3.200000e-03
7	rs32024762	99606322	0	2.562798e-05	4.574252e-03	2.600000e-03
7	rs48975428	99944972	0	2.562798e-05	2.238270e-03	3.700000e-03
7	rs260604888	100081080	0	2.404932e-05	1.998085e-03	4.100000e-03
7	rs31765528	100741000	0	2.404932e-05	4.296804e-03	2.700000e-03
7	rs32433796	100743918	0	2.404932e-05	2.717192e-03	2.700000e-03
7	rs31811139	101582953	0	2.404932e-05	1.405990e-03	3.000000e-03
7	rs31794102	101680140	0	2.404932e-05	2.867416e-03	2.700000e-03
