# Analysis Group Name : Default Analysis Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Description : Including all applicable data files.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Created By :bridgeslab@umich.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Last Modified Date : 2018-07-20 08:54:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Number of Experiments in Analysis Group : 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# List of instrument types in the study that are imported : QuantStudio 5 System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Normalization method : Endogenous Control = Gapd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Reference Sample : 4086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Reference Group : Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Max CT : 40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Confidence Level : 95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment Name,Barcode,Well,Diet,Sample,Target,Task,Amp Score,Amp Status,Cq Conf,Target Efficiency,Cq,Cq (Post IC),Eq. Cq,Quantity,Auto Threshold,Threshold,Auto Baseline,Baseline Start,Baseline Stop,Tm1,Tm2,Tm3,Cq Mean,Cq SE,Intercept,R-Squared,Slope,Efficiency,Omit,FLAGS,AMPNC,AMPSCORE,BADROX,OFFSCALE,NOAMP,NOISE,SPIKE,NOSIGNAL,NOSAMPLE,EXPFAIL,BLFAIL,THOLDFAIL,CTFAIL,HIGHSD,OUTLIERRG,MAXCT,MPOUTLIER,MTP or TM,LOWROX,PRFLOW,PRFDROP,DRNMIN,CQCONF
2017-10-20 190758.eds,,N4,Control,4117,BDH1,UNKNOWN,1.5530741,Amp,0.9337142,100,27.253973,27.253973,27.253973,-,TRUE,0.1935859,TRUE,3,23,86.84072,-,-,27.345793,0.17563827,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-20 190758.eds,,N5,Ketogenic Diet,4100,Hmgcl,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,86.84072,81.15404,83.42871,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2017-10-20 190758.eds,,N6,Control,4117,Hmgcl,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,33,88.43299,80.35791,91.27633,39.45492,-,-,-,-,-,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2017-10-20 190758.eds,,N7,Ketogenic Diet,4100,Hmgcl,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,88.66046,80.926575,91.27633,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2017-10-20 190758.eds,,N8,Control,4117,Hmgcl,UNKNOWN,0,No Amp,0,100,39.45492,39.45492,39.45492,-,TRUE,0.04,TRUE,3,35,77.9695,88.887924,81.38151,39.45492,-,-,-,-,-,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2017-10-20 190758.eds,,N9,Ketogenic Diet,4100,Hmgcs2,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,89.34286,77.2871,68.64335,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2017-10-20 190758.eds,,N10,Control,4117,Hmgcs2,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,34,88.66046,77.2871,91.5038,-,-,-,-,-,-,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2017-10-20 190758.eds,,N11,Ketogenic Diet,4100,Hmgcs2,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,81.26778,94.2334,78.08324,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2017-10-20 190758.eds,,N12,Control,4117,Hmgcs2,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,88.66046,91.39006,78.19697,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2017-10-20 190758.eds,,N13,Ketogenic Diet,4100,SLC16A6,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,89.45659,79.56177,73.98883,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2017-10-20 190758.eds,,N14,Control,4117,SLC16A6,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,89.229126,94.11967,68.98455,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2017-10-20 190758.eds,,N15,Ketogenic Diet,4100,SLC16A6,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,89.229126,79.90297,75.46736,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2017-10-20 190758.eds,,N16,Control,4117,SLC16A6,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,89.45659,83.08751,74.78496,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2017-10-20 190758.eds,,O1,Ketogenic Diet,4102,BDH1,UNKNOWN,1.5844214,Amp,0.95869315,100,28.667925,28.667925,28.667925,-,TRUE,0.1935859,TRUE,3,23,86.72699,-,-,28.069942,0.4215415,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-20 190758.eds,,O3,Ketogenic Diet,4102,BDH1,UNKNOWN,1.5843656,Amp,0.9648675,100,28.895636,28.895636,28.895636,-,TRUE,0.1935859,TRUE,3,24,86.84072,-,-,28.069942,0.4215415,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-20 190758.eds,,O5,Ketogenic Diet,4102,Hmgcl,UNKNOWN,1.2475692,No Amp,0.7581586,100,35.63274,35.63274,35.63274,-,TRUE,0.04,TRUE,3,32,77.51457,-,-,35.935028,0.30228806,-,-,-,-,FALSE,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2017-10-20 190758.eds,,O7,Ketogenic Diet,4102,Hmgcl,UNKNOWN,1.1801587,No Amp,0.72057694,100,36.237316,36.237316,36.237316,-,TRUE,0.04,TRUE,3,32,77.6283,-,-,35.935028,0.30228806,-,-,-,-,FALSE,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2017-10-20 190758.eds,,O9,Ketogenic Diet,4102,Hmgsc2,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.2,TRUE,3,39,89.11539,81.72271,77.51457,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2017-10-20 190758.eds,,O11,Ketogenic Diet,4102,Hmgcs2,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,29,89.91153,67.05108,73.87509,-,-,-,-,-,-,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2017-10-20 190758.eds,,O13,Ketogenic Diet,4102,SLC16A6,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,89.34286,83.31498,80.35791,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2017-10-20 190758.eds,,O15,Ketogenic Diet,4102,SLC16A6,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,90.13899,74.78496,86.61325,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2017-10-20 190758.eds,,P1,Ketogenic Diet,4103,BDH1,UNKNOWN,1.5867356,Amp,0.9706864,100,29.352291,29.352291,29.352291,-,TRUE,0.1935859,TRUE,3,24,86.72699,-,-,28.269354,0.44365525,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-20 190758.eds,,P3,Ketogenic Diet,4103,BDH1,UNKNOWN,1.5848387,Amp,0.96892786,100,28.637817,28.637817,28.637817,-,TRUE,0.1935859,TRUE,3,24,86.84072,-,-,28.269354,0.44365525,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-20 190758.eds,,P5,Ketogenic Diet,4103,Hmgcl,UNKNOWN,0.59837866,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,35,77.51457,89.11539,83.20125,39.014942,-,-,-,-,-,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2017-10-20 190758.eds,,P7,Ketogenic Diet,4103,Hmgcl,UNKNOWN,0.7622227,No Amp,0,100,39.014942,39.014942,39.014942,-,TRUE,0.04,TRUE,3,35,84.33858,89.11539,74.44376,39.014942,-,-,-,-,-,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2017-10-20 190758.eds,,P9,Ketogenic Diet,4103,Hmgsc2,UNKNOWN,0,Inconclusive,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.2,TRUE,3,26,89.68406,92.29993,79.334305,-,-,-,-,-,-,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2017-10-20 190758.eds,,P11,Ketogenic Diet,4103,Hmgcs2,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,92.413666,84.224846,71.94162,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2017-10-20 190758.eds,,P13,Ketogenic Diet,4103,SLC16A6,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,82.632576,89.34286,92.29993,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2017-10-20 190758.eds,,P15,Ketogenic Diet,4103,SLC16A6,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,33,89.57033,83.08751,77.9695,-,-,-,-,-,-,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,A1,Control,4086,Slc16a6V1,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,82.92429,89.375015,92.48518,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,A2,Ketogenic Diet,4104,Slc16a6V1,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,89.375015,82.92429,79.35336,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,A3,Control,4086,Slc16a6V1,UNKNOWN,0.35034767,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,89.14462,82.69391,93.5219,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,A4,Ketogenic Diet,4104,Slc16a6V1,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,88.79906,73.133026,80.62047,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,A5,Control,4086,Slc16a6V2,UNKNOWN,1.5967332,Amp,0.97559273,100,28.122894,28.122894,28.122894,-,TRUE,0.35557413,TRUE,3,23,80.27489,-,-,28.194534,0.07163906,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09 175551.eds,,A6,Ketogenic Diet,4104,Slc16a6V2,UNKNOWN,1.5867188,Amp,0.98262376,100,29.096561,29.096561,29.096561,-,TRUE,0.35557413,TRUE,3,23,80.1597,-,-,29.145634,0.04907322,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09 175551.eds,,A7,Control,4086,Slc16a6V2,UNKNOWN,1.5932755,Amp,0.9758784,100,28.266172,28.266172,28.266172,-,TRUE,0.35557413,TRUE,3,22,80.27489,-,-,28.194534,0.07163906,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09 175551.eds,,A8,Ketogenic Diet,4104,Slc16a6V2,UNKNOWN,1.5788683,Amp,0.9918078,100,29.194708,29.194708,29.194708,-,TRUE,0.35557413,TRUE,3,23,79.814125,-,-,29.145634,0.04907322,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09 175551.eds,,B1,Control,4087,Slc16a6V1,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,31,89.029434,77.3951,80.27489,-,-,-,-,-,-,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,B2,Ketogenic Diet,4105,Slc16a6V1,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,18,88.2231,84.0762,80.850845,-,-,-,-,-,-,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,B3,Control,4087,Slc16a6V1,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,88.56867,75.321655,63.91771,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,B4,Ketogenic Diet,4105,Slc16a6V1,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,89.25982,83.96101,80.1597,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,B5,Control,4087,Slc16a6V2,UNKNOWN,1.5948641,Amp,0.95109165,100,28.53986,28.53986,28.53986,-,TRUE,0.35557413,TRUE,3,22,80.39008,-,-,28.670877,0.13101768,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09 175551.eds,,B6,Ketogenic Diet,4105,Slc16a6V2,UNKNOWN,1.5993078,Amp,0.9616123,100,29.115183,29.115183,29.115183,-,TRUE,0.35557413,TRUE,3,23,80.27489,-,-,28.98946,0.12572384,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09 175551.eds,,B7,Control,4087,Slc16a6V2,UNKNOWN,1.5670223,Amp,0.95514524,100,28.801895,28.801895,28.801895,-,TRUE,0.35557413,TRUE,3,22,80.39008,-,-,28.670877,0.13101768,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09 175551.eds,,B8,Ketogenic Diet,4105,Slc16a6V2,UNKNOWN,1.5947602,Amp,0.9789479,100,28.863735,28.863735,28.863735,-,TRUE,0.35557413,TRUE,3,23,80.27489,-,-,28.98946,0.12572384,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09 175551.eds,,C1,Control,4088,Slc16a6V1,UNKNOWN,0.14756061,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,77.74068,89.25982,93.29152,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,C2,Control,4106,Slc16a6V1,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,22,79.23817,77.16472,83.73064,-,-,-,-,-,-,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,C3,Control,4088,Slc16a6V1,UNKNOWN,0.581464,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,34,80.39008,86.14965,74.97609,-,-,-,-,-,-,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,C4,Control,4106,Slc16a6V1,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,89.14462,80.73566,77.97106,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,C5,Control,4088,Slc16a6V2,UNKNOWN,1.5869982,Amp,0.97857314,100,28.2133,28.2133,28.2133,-,TRUE,0.35557413,TRUE,3,22,80.39008,-,-,28.5033,0.28999996,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09 175551.eds,,C6,Control,4106,Slc16a6V2,UNKNOWN,1.5830622,Amp,0.9211267,100,28.577667,28.577667,28.577667,-,TRUE,0.35557413,TRUE,3,23,80.27489,-,-,28.652119,0.07445145,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09 175551.eds,,C7,Control,4088,Slc16a6V2,UNKNOWN,1.5824132,Amp,0.9567644,100,28.7933,28.7933,28.7933,-,TRUE,0.35557413,TRUE,3,23,80.39008,-,-,28.5033,0.28999996,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09 175551.eds,,C8,Control,4106,Slc16a6V2,UNKNOWN,1.5847845,Amp,0.9340869,100,28.72657,28.72657,28.72657,-,TRUE,0.35557413,TRUE,3,22,80.27489,-,-,28.652119,0.07445145,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09 175551.eds,,D1,Control,4089,Slc16a6V1,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,27,84.30659,88.914246,80.50527,-,-,-,-,-,-,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,D2,Control,4107,Slc16a6V1,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,88.2231,85.68889,81.19642,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,D3,Control,4089,Slc16a6V1,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,16,83.845825,89.029434,76.01281,-,-,-,-,-,-,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,D4,Control,4107,Slc16a6V1,UNKNOWN,0.4916594,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,79.46855,82.11795,76.58876,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,D5,Control,4089,Slc16a6V2,UNKNOWN,1.5864815,Amp,0.957438,100,27.877926,27.877926,27.877926,-,TRUE,0.35557413,TRUE,3,22,80.50527,-,-,28.305626,0.42770004,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09 175551.eds,,D6,Control,4107,Slc16a6V2,UNKNOWN,1.5890888,Amp,0.9689658,100,29.458656,29.458656,29.458656,-,TRUE,0.35557413,TRUE,3,24,80.1597,-,-,29.567831,0.10917473,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09 175551.eds,,D7,Control,4089,Slc16a6V2,UNKNOWN,1.5892454,Amp,0.9809166,100,28.733326,28.733326,28.733326,-,TRUE,0.35557413,TRUE,3,23,80.39008,-,-,28.305626,0.42770004,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09 175551.eds,,D8,Control,4107,Slc16a6V2,UNKNOWN,1.5943713,Amp,0.9528213,100,29.677006,29.677006,29.677006,-,TRUE,0.35557413,TRUE,3,23,80.27489,-,-,29.567831,0.10917473,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09 175551.eds,,E1,Ketogenic Diet,4090,Slc16a6V1,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,33,79.23817,88.914246,72.67226,-,-,-,-,-,-,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,E2,Control,4108,Slc16a6V1,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,88.68386,82.23314,92.48518,6.124216,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,E3,Ketogenic Diet,4090,Slc16a6V1,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,80.850845,86.26485,88.914246,-,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,E4,Control,4108,Slc16a6V1,UNKNOWN,0.7826328,No Amp,0.7722983,100,6.124216,6.124216,6.124216,-,TRUE,0.04,TRUE,3,3,79.69893,88.79906,92.945946,6.124216,-,-,-,-,-,FALSE,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1
2018-01-09 175551.eds,,E5,Ketogenic Diet,4090,Slc16a6V2,UNKNOWN,1.5837425,Amp,0.9495118,100,28.777943,28.777943,28.777943,-,TRUE,0.35557413,TRUE,3,24,80.39008,-,-,28.964804,0.18686104,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09 175551.eds,,E6,Control,4108,Slc16a6V2,UNKNOWN,1.5916218,Amp,0.97113764,100,27.926802,27.926802,27.926802,-,TRUE,0.35557413,TRUE,3,23,80.1597,-,-,27.72202,0.20478344,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09 175551.eds,,E7,Ketogenic Diet,4090,Slc16a6V2,UNKNOWN,1.5867519,Amp,0.9580929,100,29.151665,29.151665,29.151665,-,TRUE,0.35557413,TRUE,3,22,80.39008,-,-,28.964804,0.18686104,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09 175551.eds,,E8,Control,4108,Slc16a6V2,UNKNOWN,1.5922078,Amp,0.96388537,100,27.517235,27.517235,27.517235,-,TRUE,0.35557413,TRUE,3,22,80.1597,-,-,27.72202,0.20478344,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09 175551.eds,,F1,Ketogenic Diet,4091,Slc16a6V1,UNKNOWN,0.53268856,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,15,88.68386,79.814125,77.04953,-,-,-,-,-,-,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,F2,Control,4109,Slc16a6V1,UNKNOWN,0.78852546,No Amp,0,100,39.22131,39.22131,39.22131,-,TRUE,0.04,TRUE,3,8,88.56867,85.34331,91.21808,39.22131,-,-,-,-,-,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,F3,Ketogenic Diet,4091,Slc16a6V1,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,35,88.79906,80.50527,-,-,-,-,-,-,-,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-01-09 175551.eds,,F4,Control,4109,Slc16a6V1,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.04,TRUE,3,39,90.64212,82.92429,87.76233,39.22131,-,-,-,-,-,FALSE,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
