# Analysis Version : 1.1
# Analysis Group Name : Default Analysis Group
# Description : Including all applicable data files.
# Created By :bridgeslab@umich.edu
# Last Modified Date : 2024-01-15 05:44:39 PM
# Number of Experiments in Analysis Group : 2
# List of instrument types in the study that are imported : QuantStudio 5 System
# Normalization method : Endogenous Control = Rplp0
# Reference Sample : 1739
# Reference Group : 
# Max CT : 40.0
# Confidence Level : 95.0
# Statistical Test:T-test

"Experiment Name","Barcode","Well","Biological Group Name","Sample Name","Target Name","Task","Amp Score","Amp Status","Cq Conf","Target Efficiency","Cq","Cq (Post IC)","Eq. Cq","Quantity","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline Stop","Tm1","Tm2","Tm3","Cq Mean","Cq SE","Intercept","R-Squared","Slope","Efficiency","Omit","FLAGS","AMPNC","AMPSCORE","BADROX","OFFSCALE","NOAMP","NOISE","SPIKE","NOSIGNAL","NOSAMPLE","EXPFAIL","BLFAIL","THOLDFAIL","CTFAIL","HIGHSD","OUTLIERRG","MAXCT","MPOUTLIER","MTP or TM","LOWROX","PRFLOW","PRFDROP","DRNMIN","CQCONF",
"2024-01-150-Bdh.eds","","B5","","4113","Bdh1","UNKNOWN","1.5412998","Amp","0.97851413","100.0","29.897057","29.897057","29.897057","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.894735","0.0012682714","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","B6","","4109","Bdh1","UNKNOWN","1.541247","Amp","0.9784776","100.0","29.895893","29.895893","29.895893","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.894613","0.0010397834","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","B7","","4100","Bdh1","UNKNOWN","1.5411985","Amp","0.97844595","100.0","29.894909","29.894909","29.894909","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.897274","0.0035892609","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","B8","","1740","Bdh1","UNKNOWN","1.5411555","Amp","0.97841924","100.0","29.8941","29.8941","29.8941","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.896276","0.0028572443","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","B9","","4089","Bdh1","UNKNOWN","1.5411183","Amp","0.97839767","100.0","29.893461","29.893461","29.893461","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.895523","0.0022097013","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","B10","","4087","Bdh1","UNKNOWN","1.5410876","Amp","0.9783812","100.0","29.892992","29.892992","29.892992","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.895039","0.001695132","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","B11","","4113","Bdh1","UNKNOWN","1.5410639","Amp","0.9783701","100.0","29.892689","29.892689","29.892689","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.894735","0.0012682714","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","B12","","4109","Bdh1","UNKNOWN","1.5410471","Amp","0.97836417","100.0","29.892553","29.892553","29.892553","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.894613","0.0010397834","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","B13","","4100","Bdh1","UNKNOWN","1.5410371","Amp","0.9783636","100.0","29.892586","29.892586","29.892586","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.897274","0.0035892609","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","B14","","1740","Bdh1","UNKNOWN","1.5410337","Amp","0.9783682","100.0","29.89279","29.89279","29.89279","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.896276","0.0028572443","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","B15","","4089","Bdh1","UNKNOWN","1.5410361","Amp","0.9783782","100.0","29.893167","29.893167","29.893167","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.895523","0.0022097013","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","B16","","4087","Bdh1","UNKNOWN","1.5410436","Amp","0.97839326","100.0","29.893723","29.893723","29.893723","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.895039","0.001695132","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","B17","","4113","Bdh1","UNKNOWN","1.5410554","Amp","0.97841346","100.0","29.894463","29.894463","29.894463","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.894735","0.0012682714","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","B18","","4109","Bdh1","UNKNOWN","1.54107","Amp","0.9784387","100.0","29.895391","29.895391","29.895391","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.894613","0.0010397834","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","B19","","No Sample","Bdh1","UNKNOWN","1.541086","Amp","0.9784688","100.0","29.896519","29.896519","29.896519","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","B20","","No Sample","Bdh1","UNKNOWN","1.5411015","Amp","0.9785035","100.0","29.897852","29.897852","29.897852","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","B21","","No Sample","Bdh1","UNKNOWN","1.5411148","Amp","0.97854286","100.0","29.899403","29.899403","29.899403","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","B22","","No Sample","Bdh1","UNKNOWN","1.5411241","Amp","0.97858655","100.0","29.901178","29.901178","29.901178","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","B23","","No Sample","Bdh1","UNKNOWN","1.5411268","Amp","0.97863454","100.0","29.903193","29.903193","29.903193","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","B24","","No Sample","Bdh1","UNKNOWN","1.5411173","Amp","0.97868866","100.0","29.90588","29.90588","29.90588","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C1","","4088","Bdh1","UNKNOWN","1.5418736","Amp","0.9787278","100.0","29.902567","29.902567","29.902567","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.895386","0.0036541966","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C2","","1749","Bdh1","UNKNOWN","1.5418472","Amp","0.9786701","100.0","29.900282","29.900282","29.900282","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.894419","0.0029577876","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C3","","4111","Bdh1","UNKNOWN","1.5417949","Amp","0.9786163","100.0","29.898005","29.898005","29.898005","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.893566","0.0022210944","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C4","","4102","Bdh1","UNKNOWN","1.5417327","Amp","0.9785697","100.0","29.896471","29.896471","29.896471","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.893078","0.0017074305","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C5","","1744","Bdh1","UNKNOWN","1.5416739","Amp","0.97852814","100.0","29.895124","29.895124","29.895124","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.892769","0.0012771505","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C6","","4090","Bdh1","UNKNOWN","1.5416192","Amp","0.9784914","100.0","29.89396","29.89396","29.89396","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.892637","0.00103726","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C7","","4088","Bdh1","UNKNOWN","1.5415697","Amp","0.97845966","100.0","29.892975","29.892975","29.892975","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.895386","0.0036541966","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C8","","1749","Bdh1","UNKNOWN","1.5415262","Amp","0.97843295","100.0","29.892162","29.892162","29.892162","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.894419","0.0029577876","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C9","","4111","Bdh1","UNKNOWN","1.5414894","Amp","0.97841144","100.0","29.89152","29.89152","29.89152","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.893566","0.0022210944","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C10","","4102","Bdh1","UNKNOWN","1.5414597","Amp","0.97839516","100.0","29.891045","29.891045","29.891045","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.893078","0.0017074305","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C11","","1744","Bdh1","UNKNOWN","1.5414375","Amp","0.97838414","100.0","29.890736","29.890736","29.890736","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.892769","0.0012771505","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C12","","4090","Bdh1","UNKNOWN","1.541423","Amp","0.97837853","100.0","29.890593","29.890593","29.890593","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.892637","0.00103726","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C13","","4088","Bdh1","UNKNOWN","1.541416","Amp","0.97837824","100.0","29.890617","29.890617","29.890617","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.895386","0.0036541966","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C14","","1749","Bdh1","UNKNOWN","1.5414162","Amp","0.9783833","100.0","29.89081","29.89081","29.89081","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.894419","0.0029577876","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C15","","4111","Bdh1","UNKNOWN","1.541423","Amp","0.9783936","100.0","29.891176","29.891176","29.891176","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.893566","0.0022210944","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C16","","4102","Bdh1","UNKNOWN","1.5414355","Amp","0.97840923","100.0","29.89172","29.89172","29.89172","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.893078","0.0017074305","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C17","","1744","Bdh1","UNKNOWN","1.5414528","Amp","0.97843","100.0","29.892447","29.892447","29.892447","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.892769","0.0012771505","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C18","","4090","Bdh1","UNKNOWN","1.5414735","Amp","0.9784558","100.0","29.89336","29.89336","29.89336","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.892637","0.00103726","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C19","","No Sample","Bdh1","UNKNOWN","1.5414964","Amp","0.97848654","100.0","29.894474","29.894474","29.894474","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C20","","No Sample","Bdh1","UNKNOWN","1.5415194","Amp","0.97852206","100.0","29.895794","29.895794","29.895794","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C21","","No Sample","Bdh1","UNKNOWN","1.541541","Amp","0.97856224","100.0","29.89733","29.89733","29.89733","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C22","","No Sample","Bdh1","UNKNOWN","1.5415591","Amp","0.9786069","100.0","29.899092","29.899092","29.899092","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C23","","No Sample","Bdh1","UNKNOWN","1.5415733","Amp","0.9786574","100.0","29.9014","29.9014","29.9014","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","C24","","No Sample","Bdh1","UNKNOWN","1.5415484","Amp","0.9787129","100.0","29.904058","29.904058","29.904058","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","D1","","4096","Bdh1","UNKNOWN","1.5421654","Amp","0.9787398","100.0","29.901104","29.901104","29.901104","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.89383","0.0037020578","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","D2","","1743","Bdh1","UNKNOWN","1.5421388","Amp","0.97868204","100.0","29.898857","29.898857","29.898857","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.892872","0.00301989","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","D3","","1751","Bdh1","UNKNOWN","1.5421002","Amp","0.97862816","100.0","29.896708","29.896708","29.896708","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.892057","0.0023281137","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","D4","","4095","Bdh1","UNKNOWN","1.542033","Amp","0.97858006","100.0","29.894888","29.894888","29.894888","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.891468","0.0017196495","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","D5","","4116","Bdh1","UNKNOWN","1.5419722","Amp","0.9785383","100.0","29.893543","29.893543","29.893543","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.891153","0.0012868702","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","D6","","No Sample","Bdh1","UNKNOWN","1.5419163","Amp","0.97850144","100.0","29.892378","29.892378","29.892378","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","D7","","4096","Bdh1","UNKNOWN","1.5418661","Amp","0.97846967","100.0","29.89139","29.89139","29.89139","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.89383","0.0037020578","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","D8","","1743","Bdh1","UNKNOWN","1.5418226","Amp","0.978443","100.0","29.890575","29.890575","29.890575","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.892872","0.00301989","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","D9","","1751","Bdh1","UNKNOWN","1.5417863","Amp","0.97842157","100.0","29.889927","29.889927","29.889927","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.892057","0.0023281137","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","D10","","4095","Bdh1","UNKNOWN","1.5417578","Amp","0.9784054","100.0","29.889446","29.889446","29.889446","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.891468","0.0017196495","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","D11","","4116","Bdh1","UNKNOWN","1.5417374","Amp","0.9783946","100.0","29.889132","29.889132","29.889132","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.891153","0.0012868702","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","D12","","No Sample","Bdh1","UNKNOWN","1.5417253","Amp","0.9783892","100.0","29.88898","29.88898","29.88898","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","D13","","4096","Bdh1","UNKNOWN","1.5417212","Amp","0.9783892","100.0","29.888996","29.888996","29.888996","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.89383","0.0037020578","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","D14","","1743","Bdh1","UNKNOWN","1.5417248","Amp","0.97839457","100.0","29.889181","29.889181","29.889181","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.892872","0.00301989","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","D15","","1751","Bdh1","UNKNOWN","1.5417355","Amp","0.97840536","100.0","29.889536","29.889536","29.889536","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.892057","0.0023281137","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","D16","","4095","Bdh1","UNKNOWN","1.5417527","Amp","0.97842145","100.0","29.890068","29.890068","29.890068","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.891468","0.0017196495","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","D17","","4116","Bdh1","UNKNOWN","1.5417752","Amp","0.9784427","100.0","29.890783","29.890783","29.890783","-","true","0.5285798","true","3.0","23.0","82.784164","-","-","29.891153","0.0012868702","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
